model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
gpt-5-2-high,doi_10_1038__s41467_019_10533_1,0.9033,0.7596,0.8054,18,16,16.00,7,7,7,2.0000,17662,6771,0.089788,,,,1.00,0,51,0.0000,0.9067,0.8193,0.8608,1.0000,0.8889,0.9412,1.0000,0.3333,0.5000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_017_16509_9,0.6759,0.7695,0.7154,16,21,12.12,3,3,3,1.3333,12900,15672,0.172845,,,,1.00,0,48,0.0000,0.6064,0.8086,0.6931,0.5770,0.7573,0.6550,0.3333,0.3333,0.3333,0.8636,0.8261,0.8444,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_019_43329_w,0.6066,0.7061,0.6464,44,39,26.75,5,5,5,0.0000,21044,23280,0.259105,,,,1.00,0,133,0.0000,0.4131,0.6154,0.4944,0.6859,0.6080,0.6446,0.3333,0.3226,0.3279,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1155__2019__2157592,0.7792,0.9871,0.8597,18,17,17.00,12,12,12,2.3333,24659,20805,0.238874,,,,2.00,0,87,0.0000,0.7584,0.9741,0.8528,1.0000,0.9444,0.9714,1.0000,1.0000,1.0000,0.5000,1.0000,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__coatings9010016,0.5835,0.6175,0.5916,43,41,24.00,3,2,2,1.0000,31521,52680,0.566201,,,,2.00,0,95,0.0000,0.4870,0.5600,0.5209,0.5854,0.5581,0.5714,0.2000,0.2500,0.2222,0.8000,1.0000,0.8889,1.0000,0.6667,0.8000
gpt-5-2-high,doi_10_3390__e16020870,0.9411,0.9804,0.9599,47,47,44.00,6,6,6,0.0000,32707,19916,0.240044,,,,2.00,0,162,0.0000,0.8822,0.9607,0.9198,0.9362,0.9362,0.9362,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e18050189,0.8750,0.8750,0.8750,10,10,6.75,1,1,1,0.0000,17762,11672,0.138923,,,,1.00,0,30,0.0000,0.7500,0.7500,0.7500,0.6750,0.6750,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21010015,0.9239,0.9868,0.9532,68,80,65.50,6,6,6,0.0000,18097,19023,0.212851,,,,1.00,0,226,0.0000,0.8478,0.9735,0.9063,0.8187,0.9632,0.8851,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020114,0.6805,0.7412,0.7083,98,106,52.50,7,7,7,0.0000,41320,35264,0.404290,,,,2.00,0,236,0.0000,0.4548,0.5468,0.4965,0.4953,0.5357,0.5147,0.6875,0.7857,0.7333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020122,0.6071,0.7214,0.6579,31,29,23.90,8,8,8,1.0000,11113,16888,0.182771,,,,1.00,0,82,0.0000,0.6742,0.8427,0.7491,0.8241,0.7710,0.7967,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020169,0.6751,0.6434,0.6458,63,72,39.83,7,7,7,4.4286,16239,24716,0.267459,,,,1.00,0,252,0.0000,0.5931,0.6670,0.6279,0.5532,0.6323,0.5901,0.3043,0.3889,0.3415,0.9143,0.5079,0.6531,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21030288,0.4885,0.5778,0.5254,43,42,9.60,5,6,5,0.0000,42038,31460,0.367148,,,,2.00,0,150,0.0000,0.2769,0.3556,0.3114,0.2286,0.2233,0.2259,0.1667,0.3333,0.2222,1.0000,1.0000,1.0000,0.8333,1.0000,0.9091
gpt-5-2-high,doi_10_3390__e21050448,0.5353,0.7999,0.6242,20,21,11.50,5,4,4,3.2500,12149,13617,0.151356,,,,1.00,0,65,0.0000,0.4957,0.8099,0.6150,0.5476,0.5750,0.5610,0.2500,0.5000,0.3333,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
gpt-5-2-high,doi_10_3390__ma12071136,0.9040,0.7936,0.8317,53,55,48.00,5,5,5,3.0000,70461,39742,0.485496,,,,3.00,0,113,0.0000,0.8079,0.8188,0.8133,0.8727,0.9057,0.8889,1.0000,0.8947,0.9444,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met10111466,0.6160,0.7482,0.6689,39,45,19.00,7,6,6,1.8333,32169,38970,0.429911,,,,2.00,0,105,0.0000,0.5706,0.7623,0.6526,0.4222,0.4872,0.4524,0.2273,0.4167,0.2941,0.7333,0.8800,0.8000,1.0000,0.8571,0.9231
gpt-5-2-high,doi_10_3390__met9030351,0.6698,0.8591,0.7331,14,17,9.30,4,4,4,0.0000,42536,35710,0.410270,,,,3.00,0,51,0.0000,0.6096,0.8682,0.7162,0.5471,0.6643,0.6000,0.1000,0.5000,0.1667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,OVERALL,0.6827,0.7618,0.7189,674,728,461.98,101,100,98,1.3673,486734,453004,5.138457,0.0,0.0,0.0,1.53,0,2056,0.0000,0.6167,0.7409,0.6731,0.6346,0.6854,0.6590,0.4498,0.5281,0.4858,0.7995,0.8329,0.8159,0.9800,0.9703,0.9751
gemini-3.1-pro,doi_10_1016__j_proeng_2012_03_043,0.9506,0.9185,0.9340,12,12,10.87,4,4,4,0.0000,10553,6186,0.095338,,,,1.00,0,27,0.0000,0.9013,0.8369,0.8679,0.9056,0.9056,0.9056,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__ncomms10602,0.7500,0.7990,0.7731,19,23,17.00,1,1,1,0.0000,17749,9080,0.144458,,,,1.00,0,47,0.0000,0.8000,0.8980,0.8462,0.7391,0.8947,0.8095,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41467_019_08460_2,0.5433,0.4973,0.5106,18,20,10.80,5,6,5,3.2000,16693,11582,0.172370,,,,1.00,0,52,0.0000,0.5237,0.4233,0.4682,0.5400,0.6000,0.5684,0.5000,0.2667,0.3478,0.4074,0.4783,0.4400,0.8333,1.0000,0.9091
gemini-3.1-pro,doi_10_1038__s41467_019_10533_1,0.8500,0.7967,0.8194,18,18,16.00,7,7,7,2.0000,18769,6341,0.113630,,,,1.00,0,53,0.0000,0.8750,0.8434,0.8589,0.8889,0.8889,0.8889,0.7500,0.5000,0.6000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41598_017_16509_9,0.8983,0.8214,0.8545,16,19,12.62,3,3,3,1.3333,13780,9735,0.144380,,,,1.00,0,37,0.0000,0.8511,0.8124,0.8313,0.6640,0.7885,0.7210,1.0000,0.6667,0.8000,0.8636,0.8261,0.8444,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41598_019_43329_w,0.8870,0.8565,0.8652,44,39,37.25,5,5,5,1.0000,22519,15926,0.236150,,,,1.00,0,108,0.0000,0.8740,0.7517,0.8083,0.9551,0.8466,0.8976,1.0000,0.8710,0.9310,0.7500,1.0000,0.8571,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1155__2019__2157592,0.8271,0.9860,0.8943,18,27,16.75,12,12,12,1.3333,12271,10130,0.146102,,,,1.00,0,97,0.0000,0.7996,0.9720,0.8774,0.6204,0.9306,0.7444,1.0000,1.0000,1.0000,0.6364,1.0000,0.7778,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__coatings9010016,0.3542,0.2881,0.3116,43,18,3.00,3,2,2,3.5000,33364,19353,0.298964,,,,2.00,0,64,0.0000,0.1667,0.1386,0.1514,0.1667,0.0698,0.0984,0.2500,0.1250,0.1667,0.4167,0.5000,0.4545,1.0000,0.6667,0.8000
gemini-3.1-pro,doi_10_3390__e16020870,0.9652,0.9482,0.9565,47,47,45.20,6,6,6,0.0000,16124,11660,0.172168,,,,1.00,0,138,0.0000,0.9304,0.8963,0.9131,0.9617,0.9617,0.9617,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e18050189,0.9768,0.8708,0.9172,10,9,7.45,1,1,1,0.0000,18919,3649,0.081626,,,,1.00,0,22,0.0000,0.9536,0.7417,0.8344,0.8278,0.7450,0.7842,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21010015,0.9469,0.9408,0.9435,68,80,65.50,6,6,6,0.0000,43292,16475,0.284284,,,,2.00,0,206,0.0000,0.8938,0.9089,0.9013,0.8187,0.9632,0.8851,1.0000,0.9091,0.9524,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020114,0.7359,0.6982,0.7159,98,98,54.70,7,7,7,0.0000,42452,19439,0.318172,,,,2.00,0,195,0.0000,0.4967,0.4607,0.4780,0.5582,0.5582,0.5582,0.9167,0.7857,0.8462,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020122,0.6642,0.7271,0.6933,31,27,25.00,8,8,8,1.0000,11994,7090,0.109068,,,,1.00,0,79,0.0000,0.7885,0.8542,0.8200,0.9259,0.8065,0.8621,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020169,0.7761,0.8140,0.7941,63,61,41.00,7,7,7,0.4286,39339,24906,0.377550,,,,2.00,0,224,0.0000,0.7140,0.7637,0.7381,0.6721,0.6508,0.6613,0.5238,0.6111,0.5641,0.9524,0.9524,0.9524,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21030288,0.7333,0.7710,0.7460,43,37,21.00,5,5,5,0.0000,44226,16978,0.292188,,,,2.00,0,123,0.0000,0.6541,0.6420,0.6480,0.5676,0.4884,0.5250,0.3750,0.6667,0.4800,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21050448,0.6468,0.8586,0.7233,20,18,14.50,5,4,4,3.2500,12985,7917,0.120974,,,,1.00,0,55,0.0000,0.6436,0.8521,0.7333,0.8056,0.7250,0.7632,0.5000,0.7500,0.6000,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
gemini-3.1-pro,doi_10_3390__ma12071136,0.9556,0.7634,0.8389,53,48,40.00,5,5,5,3.0000,47298,16097,0.287760,,,,2.00,0,106,0.0000,0.9113,0.7584,0.8278,0.8333,0.7547,0.7921,1.0000,0.8947,0.9444,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__met10111466,0.6810,0.6857,0.6812,39,25,19.00,7,6,6,1.8333,15624,13208,0.189744,,,,1.00,0,85,0.0000,0.7686,0.7623,0.7654,0.7600,0.4872,0.5938,0.0000,0.0000,0.0000,0.7333,0.8800,0.8000,1.0000,0.8571,0.9231
gemini-3.1-pro,doi_10_3390__met9030351,0.7606,0.7332,0.7331,14,14,8.00,4,4,4,1.5000,28289,12386,0.205210,,,,2.00,0,47,0.0000,0.7463,0.7576,0.7519,0.5714,0.5714,0.5714,0.2500,0.5000,0.3333,1.0000,0.6471,0.7857,1.0000,1.0000,1.0000
gemini-3.1-pro,OVERALL,0.7896,0.7779,0.7831,674,640,465.63,101,99,98,1.2041,466240,238138,3.790136,0.0,0.0,0.0,1.37,0,1765,0.0000,0.7417,0.7271,0.7343,0.7276,0.6909,0.7087,0.7468,0.6629,0.7024,0.7913,0.8468,0.8181,0.9899,0.9703,0.9800
