model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
gpt-5-2-high,doi_10_1038__s41467_019_10533_1,0.7282,0.8277,0.7695,18,22,16.00,7,7,7,2.0000,17669,18662,0.208706,,,,1.00,0,57,0.0000,0.7474,0.8554,0.7978,0.7273,0.8889,0.8000,0.3636,0.6667,0.4706,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_017_16509_9,0.6785,0.7544,0.7113,16,21,10.12,3,3,3,1.3333,12907,12908,0.145214,,,,1.00,0,48,0.0000,0.6115,0.7783,0.6849,0.4817,0.6323,0.5468,0.3333,0.3333,0.3333,0.8636,0.8261,0.8444,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_019_43329_w,0.7568,0.7191,0.7011,44,39,30.25,5,5,5,1.0000,21051,15459,0.180904,,,,1.00,0,138,0.0000,0.6136,0.6608,0.6364,0.7756,0.6875,0.7289,1.0000,0.2581,0.4103,0.7500,1.0000,0.8571,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1155__2019__2157592,0.8480,0.9860,0.9066,18,17,16.75,12,12,12,1.3333,24648,16226,0.193070,,,,2.00,0,87,0.0000,0.8414,0.9720,0.9020,0.9853,0.9306,0.9571,1.0000,1.0000,1.0000,0.6364,1.0000,0.7778,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__coatings9010016,0.2269,0.2830,0.2402,43,32,0.00,3,6,3,2.6667,14597,27114,0.289386,,,,1.00,0,109,0.0000,0.0493,0.0660,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6364,0.5000,0.5600,0.5000,1.0000,0.6667
gpt-5-2-high,doi_10_3390__e16020870,0.9441,0.9696,0.9565,47,47,44.40,6,6,6,0.0000,15019,12926,0.148034,,,,1.00,0,156,0.0000,0.8881,0.9393,0.9130,0.9447,0.9447,0.9447,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e18050189,0.9375,0.8889,0.9118,10,9,6.75,1,1,1,0.0000,17769,8139,0.103601,,,,1.00,0,26,0.0000,0.8750,0.7778,0.8235,0.7500,0.6750,0.7105,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21010015,0.9401,0.9868,0.9623,68,80,65.50,6,6,6,0.0000,18104,12554,0.148170,,,,1.00,0,226,0.0000,0.8803,0.9735,0.9245,0.8187,0.9632,0.8851,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020114,0.5175,0.5520,0.5331,98,118,35.50,7,7,7,0.0000,41194,31684,0.368333,,,,2.00,0,248,0.0000,0.3162,0.3826,0.3463,0.3008,0.3622,0.3287,0.0625,0.0714,0.0667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020122,0.6377,0.7214,0.6761,31,29,23.90,8,8,8,1.0000,11120,14010,0.154000,,,,1.00,0,82,0.0000,0.7355,0.8427,0.7854,0.8241,0.7710,0.7967,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020169,0.6753,0.6715,0.6645,63,73,38.83,7,7,7,3.2857,16246,23535,0.255657,,,,1.00,0,253,0.0000,0.5915,0.6889,0.6365,0.5320,0.6164,0.5711,0.2609,0.3333,0.2927,0.9524,0.6349,0.7619,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21030288,0.5759,0.6556,0.6077,43,40,14.40,5,5,5,0.0000,41854,25503,0.307347,,,,2.00,0,148,0.0000,0.3851,0.4778,0.4264,0.3600,0.3349,0.3470,0.2222,0.4444,0.2963,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21050448,0.5451,0.7999,0.6320,20,20,11.50,5,4,4,3.2500,12156,15198,0.167175,,,,1.00,0,64,0.0000,0.5044,0.8099,0.6216,0.5750,0.5750,0.5750,0.2857,0.5000,0.3636,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
gpt-5-2-high,doi_10_3390__ma12071136,0.8771,0.7622,0.8026,53,55,45.00,5,5,5,3.0000,44273,31269,0.368031,,,,2.00,0,113,0.0000,0.7718,0.7718,0.7718,0.8182,0.8491,0.8333,0.9412,0.8421,0.8889,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met10111466,0.6089,0.7578,0.6728,39,45,13.00,7,7,7,2.0000,14503,13446,0.152589,,,,1.00,0,116,0.0000,0.5655,0.7600,0.6485,0.2889,0.3333,0.3095,0.2857,0.3333,0.3077,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met9030351,0.7347,0.7788,0.7465,14,17,8.30,4,3,3,0.0000,26641,24148,0.274781,,,,2.00,0,46,0.0000,0.6944,0.7825,0.7358,0.4882,0.5929,0.5355,0.2500,0.5000,0.3333,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gpt-5-2-high,OVERALL,0.6819,0.7374,0.7079,674,719,413.43,101,102,99,1.2929,392129,339848,3.888641,0.0,0.0,0.0,1.26,0,2058,0.0000,0.6130,0.7055,0.6560,0.5750,0.6134,0.5936,0.4560,0.4663,0.4611,0.8069,0.8380,0.8222,0.9706,0.9802,0.9754
gpt-5-mini-medium,doi_10_1016__j_proeng_2012_03_043,0.9192,0.8893,0.9037,12,12,7.60,4,4,4,0.0000,9870,3343,0.045768,,,,1.00,0,27,0.0000,0.8385,0.7786,0.8074,0.6333,0.6333,0.6333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__ncomms10602,0.5481,0.7820,0.6379,19,32,16.33,1,1,1,3.0000,36081,11343,0.158531,,,,2.00,0,61,0.0000,0.5163,0.8639,0.6463,0.5104,0.8596,0.6405,0.0000,0.0000,0.0000,0.7000,1.0000,0.8235,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41467_019_08460_2,0.6020,0.5975,0.5976,18,31,10.55,5,5,5,2.4000,15844,6280,0.082605,,,,1.00,0,59,0.0000,0.5406,0.5046,0.5220,0.3403,0.5861,0.4306,0.2727,0.2000,0.2308,0.7037,0.8261,0.7600,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41467_019_10533_1,0.8614,0.8114,0.8314,18,16,15.30,7,7,7,2.0000,17669,4491,0.066996,,,,1.00,0,58,0.0000,0.8229,0.8229,0.8229,0.9562,0.8500,0.9000,1.0000,0.6667,0.8000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_017_16509_9,0.6234,0.7668,0.6811,16,23,9.62,3,3,3,1.0000,46026,12865,0.186183,,,,3.00,0,52,0.0000,0.5239,0.7859,0.6287,0.4181,0.6010,0.4932,0.2500,0.3333,0.2857,0.8696,0.8696,0.8696,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_019_43329_w,0.5994,0.6672,0.6228,44,39,31.42,5,5,5,3.0000,73234,16253,0.254072,,,,3.00,0,108,0.0000,0.5480,0.6323,0.5871,0.8056,0.7140,0.7570,0.6364,0.4516,0.5283,0.4000,0.6667,0.5000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1155__2019__2157592,0.5675,0.6944,0.6156,18,15,12.00,12,10,10,2.2000,25073,10402,0.135361,,,,2.00,0,85,0.0000,0.6444,0.8056,0.7160,0.8000,0.6667,0.7273,0.0000,0.0000,0.0000,0.4762,0.8333,0.6061,1.0000,0.8333,0.9091
gpt-5-mini-medium,doi_10_3390__coatings9010016,0.5636,0.5845,0.5684,43,42,10.00,3,3,3,3.0000,32769,13325,0.174211,,,,2.00,0,104,0.0000,0.3154,0.3868,0.3475,0.2381,0.2326,0.2353,1.0000,0.7500,0.8571,0.5294,0.6429,0.5806,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e16020870,0.8149,0.8099,0.8124,47,56,22.40,6,6,6,0.0000,15019,6230,0.081074,,,,1.00,0,153,0.0000,0.6298,0.6199,0.6248,0.4000,0.4766,0.4350,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e18050189,0.6250,0.7361,0.6643,10,11,2.75,1,2,1,1.0000,17769,3802,0.060231,,,,1.00,0,26,0.0000,0.5000,0.4722,0.4857,0.2500,0.2750,0.2619,1.0000,1.0000,1.0000,0.7500,1.0000,0.8571,0.5000,1.0000,0.6667
gpt-5-mini-medium,doi_10_3390__e21010015,0.9630,0.9571,0.9600,68,66,58.50,6,6,6,0.0000,18104,5702,0.079650,,,,1.00,0,198,0.0000,0.9260,0.9142,0.9200,0.8864,0.8603,0.8731,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020114,0.6610,0.6722,0.6665,98,105,46.70,7,7,7,0.0000,65794,17730,0.259543,,,,3.00,0,202,0.0000,0.4221,0.4302,0.4261,0.4448,0.4765,0.4601,0.6667,0.7143,0.6897,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020122,0.5773,0.6050,0.5851,31,26,16.65,8,6,6,1.0000,11120,5959,0.073490,,,,1.00,0,67,0.0000,0.6046,0.6517,0.6273,0.6404,0.5371,0.5842,0.0000,0.0000,0.0000,0.6250,0.8333,0.7143,1.0000,0.7500,0.8571
gpt-5-mini-medium,doi_10_3390__e21020169,0.7076,0.7001,0.6988,63,61,42.17,7,5,5,3.0000,63316,21577,0.294915,,,,3.00,0,220,0.0000,0.6752,0.7303,0.7016,0.6913,0.6693,0.6801,0.4000,0.3333,0.3636,0.8000,0.8889,0.8421,1.0000,0.7143,0.8333
gpt-5-mini-medium,doi_10_3390__e21030288,0.5533,0.6682,0.5876,43,35,12.50,5,5,5,4.0000,124371,21827,0.373734,,,,5.00,0,116,0.0000,0.4851,0.5031,0.4939,0.3571,0.2907,0.3205,0.5000,0.4444,0.4706,0.4286,1.0000,0.6000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21050448,0.4546,0.6816,0.5362,20,26,9.50,5,5,5,2.8000,26403,10514,0.138144,,,,2.00,0,63,0.0000,0.3819,0.6382,0.4778,0.3654,0.4750,0.4130,0.0909,0.2500,0.1333,0.5000,0.8750,0.6364,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__ma12071136,0.7306,0.7738,0.7504,53,55,34.00,5,5,5,1.0000,101717,19471,0.321856,,,,4.00,0,108,0.0000,0.6279,0.7248,0.6729,0.6182,0.6415,0.6296,0.6667,0.6316,0.6486,0.8333,0.8333,0.8333,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__met10111466,0.6172,0.4823,0.5259,39,22,4.00,7,3,3,1.6667,50622,13055,0.193828,,,,3.00,0,57,0.0000,0.6145,0.4595,0.5258,0.1818,0.1026,0.1311,0.0000,0.0000,0.0000,0.8000,0.9412,0.8649,1.0000,0.4286,0.6000
gpt-5-mini-medium,doi_10_3390__met9030351,0.4575,0.6026,0.5053,14,24,6.55,4,3,3,2.0000,163601,30266,0.507161,,,,8.00,0,72,0.0000,0.3293,0.5802,0.4201,0.2729,0.4679,0.3447,0.0000,0.0000,0.0000,0.7143,1.0000,0.8333,1.0000,0.7500,0.8571
gpt-5-mini-medium,OVERALL,0.6608,0.7068,0.6806,674,697,368.53,101,91,90,1.6667,914402,234435,3.487353,0.0,0.0,0.0,2.47,0,1836,0.0000,0.5809,0.6429,0.6103,0.5287,0.5468,0.5376,0.5422,0.5056,0.5233,0.7034,0.8792,0.7815,0.9890,0.8911,0.9375
