model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
gpt-5-2-high,doi_10_1155__2019__2157592,0.8158,0.9413,0.8693,18,17,17.00,12,12,12,1.6667,23395,15285,0.182094,,,,2.00,0,87,0.0000,0.8134,0.9397,0.8720,1.0000,0.9444,0.9714,1.0000,1.0000,1.0000,0.5455,0.8571,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__coatings9010016,0.2513,0.2640,0.2364,43,30,0.00,3,6,3,3.0000,32579,41832,0.459044,,,,2.00,0,89,0.0000,0.0526,0.0566,0.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,0.4286,0.5455,0.5000,1.0000,0.6667
gpt-5-2-high,doi_10_3390__e16020870,0.8275,0.8704,0.8477,47,54,32.00,6,6,6,0.0000,14246,15809,0.175898,,,,1.00,0,163,0.0000,0.6551,0.7408,0.6953,0.5926,0.6809,0.6337,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e18050189,0.8560,0.8461,0.8509,10,10,5.92,1,1,1,0.0000,16996,5601,0.077255,,,,1.00,0,29,0.0000,0.7119,0.6921,0.7019,0.5917,0.5917,0.5917,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21010015,0.8514,0.8735,0.8613,68,80,52.50,6,6,6,0.0000,17331,13647,0.158134,,,,1.00,0,226,0.0000,0.7029,0.7744,0.7369,0.6562,0.7721,0.7095,1.0000,0.9091,0.9524,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020114,0.5136,0.5520,0.5308,98,120,35.50,7,7,7,0.0000,72613,39190,0.482666,,,,3.00,0,256,0.0000,0.3085,0.3826,0.3416,0.2958,0.3622,0.3257,0.0625,0.0714,0.0667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020122,0.5420,0.6516,0.5912,31,30,20.90,8,9,8,1.0000,10347,15540,0.168334,,,,1.00,0,87,0.0000,0.5730,0.7281,0.6413,0.6967,0.6742,0.6852,0.0000,0.0000,0.0000,0.6111,0.6875,0.6471,0.8889,1.0000,0.9412
gpt-5-2-high,doi_10_3390__e21020169,0.6136,0.7690,0.6748,63,85,45.00,7,10,7,1.2857,74153,60443,0.697121,,,,3.00,0,287,0.0000,0.5637,0.7784,0.6538,0.5294,0.7143,0.6081,0.2258,0.3889,0.2857,0.9643,0.8571,0.9076,0.7000,1.0000,0.8235
gpt-5-2-high,doi_10_3390__e21030288,0.4671,0.5025,0.4824,43,46,10.40,5,5,5,0.0000,101075,61092,0.737264,,,,4.00,0,150,0.0000,0.2341,0.3049,0.2649,0.2261,0.2419,0.2337,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21050448,0.6658,0.8423,0.7370,20,22,13.23,5,6,5,0.4000,24879,29732,0.328419,,,,2.00,0,70,0.0000,0.6225,0.8846,0.7308,0.6015,0.6617,0.6302,0.2857,0.5000,0.3636,0.9333,0.8750,0.9032,0.8333,1.0000,0.9091
gpt-5-2-high,doi_10_3390__ma12071136,0.6909,0.6401,0.6462,53,67,34.72,5,5,5,3.0000,73160,39082,0.482270,,,,3.00,0,137,0.0000,0.5151,0.6223,0.5636,0.5182,0.6551,0.5787,0.5556,0.5263,0.5405,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met10111466,0.5786,0.8198,0.6683,39,45,15.00,7,7,7,2.1429,32259,37401,0.414334,,,,2.00,0,116,0.0000,0.5131,0.7840,0.6203,0.3333,0.3846,0.3571,0.2581,0.6667,0.3721,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met9030351,0.6477,0.5418,0.5757,14,18,8.30,4,4,4,2.2500,78494,58915,0.687268,,,,5.00,0,49,0.0000,0.5955,0.5955,0.5955,0.4611,0.5929,0.5188,0.0000,0.0000,0.0000,1.0000,0.4706,0.6400,1.0000,1.0000,1.0000
gpt-5-2-high,OVERALL,0.6311,0.7225,0.6726,674,757,379.22,101,109,101,1.1485,679488,527577,6.125130,0.0,0.0,0.0,1.95,0,2128,0.0000,0.5368,0.6548,0.5900,0.5010,0.5626,0.5300,0.3938,0.5000,0.4406,0.8231,0.8503,0.8365,0.9266,1.0000,0.9619
gpt-5-mini-medium,doi_10_1016__j_proeng_2012_03_043,0.7885,0.9315,0.8418,12,16,10.33,4,4,4,0.0000,9097,5259,0.063961,,,,1.00,0,39,0.0000,0.7436,0.8631,0.7989,0.6458,0.8611,0.7381,0.4444,1.0000,0.6154,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__ncomms10602,0.5641,0.7808,0.6498,19,30,14.22,1,1,1,3.0000,58488,16565,0.238760,,,,3.00,0,57,0.0000,0.5483,0.8616,0.6701,0.4739,0.7482,0.5803,0.0000,0.0000,0.0000,0.7000,1.0000,0.8235,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41467_019_08460_2,0.4841,0.5376,0.5035,18,36,5.57,5,4,4,2.0000,33351,12132,0.163009,,,,2.00,0,59,0.0000,0.3625,0.4151,0.3870,0.1548,0.3095,0.2064,0.0667,0.0667,0.0667,0.7143,1.0000,0.8333,1.0000,0.8000,0.8889
gpt-5-mini-medium,doi_10_1038__s41467_019_10533_1,0.7259,0.8518,0.7764,18,28,16.00,7,7,7,1.0000,36286,10748,0.152837,,,,2.00,0,74,0.0000,0.6818,0.9036,0.7772,0.5714,0.8889,0.6957,0.5000,0.3333,0.4000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_017_16509_9,0.7203,0.8330,0.7696,16,21,9.75,3,3,3,1.6667,44281,12930,0.184651,,,,3.00,0,48,0.0000,0.6207,0.8182,0.7059,0.4643,0.6094,0.5270,0.6667,0.6667,0.6667,0.8000,0.8696,0.8333,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_019_43329_w,0.3954,0.4252,0.4085,44,45,26.82,5,5,5,1.0000,44381,12740,0.182876,,,,2.00,0,161,0.0000,0.2241,0.2837,0.2504,0.5959,0.6095,0.6026,0.0000,0.0000,0.0000,0.6667,0.6667,0.6667,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1155__2019__2157592,0.5414,0.8583,0.6367,18,27,15.00,12,10,10,2.2000,151277,33738,0.526476,,,,7.00,0,106,0.0000,0.5172,0.8333,0.6383,0.5556,0.8333,0.6667,0.2500,1.0000,0.4000,0.4762,0.8333,0.6061,1.0000,0.8333,0.9091
gpt-5-mini-medium,doi_10_3390__coatings9010016,0.2372,0.2825,0.2402,43,64,2.00,3,6,3,3.6667,419518,67498,1.199377,,,,11.00,0,139,0.0000,0.0816,0.1132,0.0949,0.0312,0.0465,0.0374,0.1429,0.1250,0.1333,0.5000,0.2857,0.3636,0.5000,1.0000,0.6667
gpt-5-mini-medium,doi_10_3390__e16020870,0.8401,0.8490,0.8443,47,53,32.80,6,6,6,0.0000,53724,15912,0.226275,,,,3.00,0,153,0.0000,0.7053,0.6979,0.7016,0.6189,0.6979,0.6560,0.9167,1.0000,0.9565,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e18050189,0.6917,0.8333,0.7463,10,15,5.00,1,2,1,0.0000,35689,7115,0.115761,,,,2.00,0,34,0.0000,0.5333,0.6667,0.5926,0.3333,0.5000,0.4000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5000,1.0000,0.6667
gpt-5-mini-medium,doi_10_3390__e21010015,0.9469,0.9332,0.9399,68,72,63.17,6,6,6,0.0000,17331,7882,0.100484,,,,1.00,0,193,0.0000,0.9210,0.8937,0.9072,0.8773,0.9289,0.9024,0.9091,0.9091,0.9091,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020114,0.6652,0.6970,0.6800,98,110,45.43,7,7,7,0.0000,41171,16758,0.219044,,,,2.00,0,239,0.0000,0.4162,0.4797,0.4457,0.4130,0.4636,0.4369,0.7143,0.7143,0.7143,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020122,0.5042,0.7253,0.5901,31,30,24.65,8,9,8,2.5000,23228,11674,0.145775,,,,2.00,0,104,0.0000,0.5917,0.8505,0.6979,0.8217,0.7952,0.8082,0.0000,0.0000,0.0000,0.3750,0.7500,0.5000,0.8889,1.0000,0.9412
gpt-5-mini-medium,doi_10_3390__e21020169,0.7316,0.6589,0.6909,63,61,37.00,7,5,5,2.2000,95523,31126,0.430664,,,,4.00,0,191,0.0000,0.6853,0.6490,0.6667,0.6066,0.5873,0.5968,0.4667,0.3889,0.4242,0.8444,0.8444,0.8444,1.0000,0.7143,0.8333
gpt-5-mini-medium,doi_10_3390__e21050448,0.4554,0.6317,0.5156,20,25,8.30,5,4,4,2.7500,42213,14287,0.195636,,,,3.00,0,66,0.0000,0.3733,0.6099,0.4631,0.3320,0.4150,0.3689,0.1250,0.2500,0.1667,0.5000,0.8462,0.6286,1.0000,0.8000,0.8889
gpt-5-mini-medium,doi_10_3390__ma12071136,0.6873,0.7592,0.7185,53,63,35.00,5,5,5,1.0000,187286,36936,0.603468,,,,6.00,0,127,0.0000,0.5579,0.7114,0.6254,0.5556,0.6604,0.6034,0.6111,0.5789,0.5946,0.8333,0.8333,0.8333,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__met10111466,0.5712,0.4892,0.5109,39,24,6.00,7,3,3,1.6667,30353,12109,0.159031,,,,2.00,0,59,0.0000,0.4796,0.4234,0.4498,0.2500,0.1538,0.1905,0.1429,0.1667,0.1538,0.8000,0.9412,0.8649,1.0000,0.4286,0.6000
gpt-5-mini-medium,doi_10_3390__met9030351,0.6414,0.6502,0.6414,14,20,6.55,4,3,3,0.0000,139441,25854,0.432841,,,,7.00,0,48,0.0000,0.5829,0.6754,0.6257,0.3275,0.4679,0.3853,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gpt-5-mini-medium,OVERALL,0.6202,0.6862,0.6499,631,740,363.59,96,90,85,1.3294,1462638,351263,5.340927,0.0,0.0,0.0,3.50,0,1897,0.0000,0.5350,0.6326,0.5797,0.4913,0.5762,0.5304,0.4107,0.4083,0.4095,0.7469,0.8791,0.8076,0.9444,0.8854,0.9140
